"source_id","source_type","source_title","relation_type","target_id","target_type","target_title","note","source_file","target_file","status"
"CON-tool","概念单元","""工具""","回应","CON-instruction-locality","概念单元","""指令就近原则""","""原 kind=used-with（反向）｜来源用工具说明举例，要求把工具用法放在对应 tool description 中。""","02-内容单元库/概念单元/CON-tool_工具.md","02-内容单元库/概念单元/CON-instruction-locality_指令就近原则.md","有效"
"CON-tool","概念单元","""工具""","回应","CON-permission-boundary","概念单元","""权限边界""","""原 kind=used-with（反向）｜Permission Boundary 在 Tool 执行前检查动作是否被允许。""","02-内容单元库/概念单元/CON-tool_工具.md","02-内容单元库/概念单元/CON-permission-boundary_权限边界.md","有效"
"CON-tool","概念单元","""工具""","回应","CON-progressive-disclosure","概念单元","""渐进式披露""","""原 kind=used-with（反向）｜Progressive Disclosure 可延迟加载 Tool 定义，直到当前步骤真正需要。""","02-内容单元库/概念单元/CON-tool_工具.md","02-内容单元库/概念单元/CON-progressive-disclosure_渐进式披露.md","有效"
"CON-tool","概念单元","""工具""","回应","CON-sandbox","概念单元","""沙箱""","""原 kind=used-with（反向）｜Tool 在 Sandbox 中执行，以隔离副作用并捕获结果。""","02-内容单元库/概念单元/CON-tool_工具.md","02-内容单元库/概念单元/CON-sandbox_沙箱.md","有效"
"CON-tool","概念单元","""工具""","回应","CON-tool-scoping","概念单元","""工具收窄""","""原 kind=used-with（反向）｜工具收窄决定当前步骤暴露哪些 Tool。""","02-内容单元库/概念单元/CON-tool_工具.md","02-内容单元库/概念单元/CON-tool-scoping_工具收窄.md","有效"
"CON-tool","概念单元","""工具""","解释","CON-agent-harness","概念单元","""Agent Harness""","""原 kind=part-of｜Tool 是 Agent Harness 暴露能力并执行动作的组成部分。""","02-内容单元库/概念单元/CON-tool_工具.md","02-内容单元库/概念单元/CON-agent-harness_Agent Harness.md","有效"
"CON-tool","概念单元","""工具""","解释","CON-agent-tool-contract","概念单元","""Agent 工具契约""","""原 kind=part-of（反向）｜契约是 Agent 工具接口的一部分，规定模型意图与确定性执行如何衔接。""","02-内容单元库/概念单元/CON-tool_工具.md","02-内容单元库/概念单元/CON-agent-tool-contract_Agent 工具契约.md","有效"
"CON-tool","概念单元","""工具""","解释","CON-code-execution","概念单元","""代码执行""","""原 kind=part-of（反向）｜代码执行是 Harness 向 Agent 暴露的一类通用工具能力。""","02-内容单元库/概念单元/CON-tool_工具.md","02-内容单元库/概念单元/CON-code-execution_代码执行.md","有效"
"CON-tool-schema-tax","概念单元","""工具 Schema 税""","回应","CON-attention-budget","概念单元","""注意力预算""","""原 kind=used-with｜大量工具说明会占用窗口并与任务信息争夺模型处理能力。""","02-内容单元库/概念单元/CON-tool-schema-tax_工具 Schema 税.md","02-内容单元库/概念单元/CON-attention-budget_注意力预算.md","有效"
"CON-tool-schema-tax","概念单元","""工具 Schema 税""","回应","CON-tool-scoping","概念单元","""工具收窄""","""原 kind=used-with｜只暴露当前步骤必要工具可同时降低选择噪声与工具 Schema 静态载荷。""","02-内容单元库/概念单元/CON-tool-schema-tax_工具 Schema 税.md","02-内容单元库/概念单元/CON-tool-scoping_工具收窄.md","有效"
"CON-tool-schema-tax","概念单元","""工具 Schema 税""","解释","CON-harness-token-floor","概念单元","""Harness Token 底座""","""原 kind=part-of｜工具 Schema 的固定载荷是 Harness Token 底座中可单独测量的一部分。""","02-内容单元库/概念单元/CON-tool-schema-tax_工具 Schema 税.md","02-内容单元库/概念单元/CON-harness-token-floor_Harness Token 底座.md","有效"
"CON-tool-scoping","概念单元","""工具收窄""","回应","CON-agent-action-space","概念单元","""Agent 行动空间""","""原 kind=used-with（反向）｜工具收窄是在具体步骤中把行动空间限制到模型当前需要且能处理的范围。""","02-内容单元库/概念单元/CON-tool-scoping_工具收窄.md","02-内容单元库/概念单元/CON-agent-action-space_Agent 行动空间.md","有效"
"CON-tool-scoping","概念单元","""工具收窄""","回应","CON-context-window","概念单元","""上下文窗口""","""原 kind=used-with｜Tool Scoping 减少进入 Context Window 的无关工具描述。""","02-内容单元库/概念单元/CON-tool-scoping_工具收窄.md","02-内容单元库/概念单元/CON-context-window_上下文窗口.md","有效"
"CON-tool-scoping","概念单元","""工具收窄""","回应","CON-harness-token-floor","概念单元","""Harness Token 底座""","""原 kind=used-with（反向）｜收窄暴露工具与 Schema 可降低每次请求的固定工具说明负担。""","02-内容单元库/概念单元/CON-tool-scoping_工具收窄.md","02-内容单元库/概念单元/CON-harness-token-floor_Harness Token 底座.md","有效"
"CON-tool-scoping","概念单元","""工具收窄""","回应","CON-model-context-protocol","概念单元","""模型上下文协议""","""原 kind=used-with｜Tool Scoping 可关闭当前不用的 MCP 工具面，减少误选与 Context 占用。""","02-内容单元库/概念单元/CON-tool-scoping_工具收窄.md","02-内容单元库/概念单元/CON-model-context-protocol_模型上下文协议.md","有效"
"CON-tool-scoping","概念单元","""工具收窄""","回应","CON-tool","概念单元","""工具""","""原 kind=used-with｜工具收窄决定当前步骤暴露哪些 Tool。""","02-内容单元库/概念单元/CON-tool-scoping_工具收窄.md","02-内容单元库/概念单元/CON-tool_工具.md","有效"
"CON-tool-scoping","概念单元","""工具收窄""","回应","CON-tool-schema-tax","概念单元","""工具 Schema 税""","""原 kind=used-with（反向）｜只暴露当前步骤必要工具可同时降低选择噪声与工具 Schema 静态载荷。""","02-内容单元库/概念单元/CON-tool-scoping_工具收窄.md","02-内容单元库/概念单元/CON-tool-schema-tax_工具 Schema 税.md","有效"
"CON-tool-scoping","概念单元","""工具收窄""","回应","CON-tool-workflow-fit","概念单元","""工具—工作流适配""","""原 kind=used-with（反向）｜工具收窄决定暴露哪些能力，工作流适配决定这些能力在任务中以什么节奏和证据标准被使用。""","02-内容单元库/概念单元/CON-tool-scoping_工具收窄.md","02-内容单元库/概念单元/CON-tool-workflow-fit_工具—工作流适配.md","有效"
"CON-tool-workflow-fit","概念单元","""工具—工作流适配""","回应","CON-tool-scoping","概念单元","""工具收窄""","""原 kind=used-with｜工具收窄决定暴露哪些能力，工作流适配决定这些能力在任务中以什么节奏和证据标准被使用。""","02-内容单元库/概念单元/CON-tool-workflow-fit_工具—工作流适配.md","02-内容单元库/概念单元/CON-tool-scoping_工具收窄.md","有效"
"CON-tool-workflow-fit","概念单元","""工具—工作流适配""","解释","CON-agent-harness","概念单元","""Agent Harness""","""原 kind=part-of｜工具说明与任务工作流的适配属于 Harness 对模型行为的运行约束。""","02-内容单元库/概念单元/CON-tool-workflow-fit_工具—工作流适配.md","02-内容单元库/概念单元/CON-agent-harness_Agent Harness.md","有效"
"CON-trace-based-evals","概念单元","""基于轨迹的评测""","冲突","CON-change-impact-analysis","概念单元","""变更影响分析""","""原 kind=contrast（反向）｜变更影响分析沿代码结构预测受影响范围，基于轨迹的评测依据实际运行轨迹评价 Agent 行为。""","02-内容单元库/概念单元/CON-trace-based-evals_基于轨迹的评测.md","02-内容单元库/概念单元/CON-change-impact-analysis_变更影响分析.md","有效"
"CON-trace-based-evals","概念单元","""基于轨迹的评测""","冲突","CON-verification-loop","概念单元","""验证循环""","""原 kind=contrast｜一个跨运行评估系统，一个在当前运行中检查并纠偏。""","02-内容单元库/概念单元/CON-trace-based-evals_基于轨迹的评测.md","02-内容单元库/概念单元/CON-verification-loop_验证循环.md","有效"
"CON-trace-based-evals","概念单元","""基于轨迹的评测""","回应","CON-browsing-loop","概念单元","""浏览循环""","""原 kind=used-with（反向）｜浏览循环通常需要从搜索、读取和错误恢复的轨迹中识别，而非只看最终分数。""","02-内容单元库/概念单元/CON-trace-based-evals_基于轨迹的评测.md","02-内容单元库/概念单元/CON-browsing-loop_浏览循环.md","有效"
"CON-trace-based-evals","概念单元","""基于轨迹的评测""","回应","CON-harness-overfitting","概念单元","""Harness 过拟合""","""原 kind=used-with（反向）｜固定模型、任务与评测条件的跨 Harness 轨迹比较可检验泛化下降。""","02-内容单元库/概念单元/CON-trace-based-evals_基于轨迹的评测.md","02-内容单元库/概念单元/CON-harness-overfitting_Harness 过拟合.md","有效"
"CON-trace-based-evals","概念单元","""基于轨迹的评测""","回应","CON-runnable-evidence","概念单元","""可运行证据""","""原 kind=used-with（反向）｜轨迹解释过程，可运行检查复验结果，两类证据共同支持诊断。""","02-内容单元库/概念单元/CON-trace-based-evals_基于轨迹的评测.md","02-内容单元库/概念单元/CON-runnable-evidence_可运行证据.md","有效"
"CON-trace-based-evals","概念单元","""基于轨迹的评测""","解释","CON-observability","概念单元","""可观测性""","""原 kind=prerequisite（反向）｜可观测事件提供轨迹证据，Evals 再做跨运行判断。""","02-内容单元库/概念单元/CON-trace-based-evals_基于轨迹的评测.md","02-内容单元库/概念单元/CON-observability_可观测性.md","有效"
"CON-ubiquitous-language","概念单元","""统一语言""","回应","CON-bounded-context","概念单元","""限界上下文""","""原 kind=used-with｜统一语言只有在声明的领域边界内才能保持稳定含义。""","02-内容单元库/概念单元/CON-ubiquitous-language_统一语言.md","02-内容单元库/概念单元/CON-bounded-context_限界上下文.md","有效"
"CON-ubiquitous-language","概念单元","""统一语言""","回应","CON-context-engineering","概念单元","""上下文工程""","""原 kind=used-with｜把领域语言沉淀为可读取资产，可减少跨会话重复解释并改善上下文对齐。""","02-内容单元库/概念单元/CON-ubiquitous-language_统一语言.md","02-内容单元库/概念单元/CON-context-engineering_上下文工程.md","有效"
"CON-verifiable-goal","概念单元","""可验证目标""","回应","CON-agent-stop-conditions","概念单元","""Agent 终止条件""","""原 kind=used-with｜成功条件与失败、预算和无进展终止边界共同决定循环何时结束。""","02-内容单元库/概念单元/CON-verifiable-goal_可验证目标.md","02-内容单元库/概念单元/CON-agent-stop-conditions_Agent 终止条件.md","有效"
