"unit_a_id","unit_a_type","unit_a_title","unit_b_id","unit_b_type","unit_b_title","shared_themes","shared_keywords","shared_sources","title_similarity","score","candidate_type","candidate_reason","status","note","unit_a_file","unit_b_file"
"QST-agent-action-space","问题单元","""能不能讲清「Agent 行动空间」""","QST-tool","问题单元","""能不能讲清「工具」""","""AI 如何接触外部世界""","""AI 如何接触外部世界""","""SRC-EXT-003""","0.31","10","同义重复候选","自动识别","待人工判断","","02-内容单元库/问题单元/QST-agent-action-space_能不能讲清「Agent 行动空间」.md","02-内容单元库/问题单元/QST-tool_能不能讲清「工具」.md"
"QST-agent-cli-runtime","问题单元","""能不能讲清「Agent CLI 运行时」""","QST-browsing-loop","问题单元","""能不能讲清「浏览循环」""","""AI 如何持续行动""","""AI 如何持续行动""","""SRC-EXT-003""","0.27","10","同义重复候选","自动识别","待人工判断","","02-内容单元库/问题单元/QST-agent-cli-runtime_能不能讲清「Agent CLI 运行时」.md","02-内容单元库/问题单元/QST-browsing-loop_能不能讲清「浏览循环」.md"
"QST-agent-cli-runtime","问题单元","""能不能讲清「Agent CLI 运行时」""","QST-durable-execution","问题单元","""能不能讲清「持久化执行」""","""AI 如何持续行动""","""AI 如何持续行动""","""SRC-EXT-003""","0.33","10","同义重复候选","自动识别","待人工判断","","02-内容单元库/问题单元/QST-agent-cli-runtime_能不能讲清「Agent CLI 运行时」.md","02-内容单元库/问题单元/QST-durable-execution_能不能讲清「持久化执行」.md"
"QST-agent-cli-runtime","问题单元","""能不能讲清「Agent CLI 运行时」""","QST-error-handling","问题单元","""能不能讲清「错误处理」""","""AI 如何持续行动""","""AI 如何持续行动""","""SRC-EXT-003""","0.27","10","同义重复候选","自动识别","待人工判断","","02-内容单元库/问题单元/QST-agent-cli-runtime_能不能讲清「Agent CLI 运行时」.md","02-内容单元库/问题单元/QST-error-handling_能不能讲清「错误处理」.md"
"QST-agent-cli-runtime","问题单元","""能不能讲清「Agent CLI 运行时」""","QST-prompt-caching","问题单元","""能不能讲清「提示词缓存」""","""AI 如何持续行动""","""AI 如何持续行动""","""SRC-EXT-003""","0.27","10","同义重复候选","自动识别","待人工判断","","02-内容单元库/问题单元/QST-agent-cli-runtime_能不能讲清「Agent CLI 运行时」.md","02-内容单元库/问题单元/QST-prompt-caching_能不能讲清「提示词缓存」.md"
"QST-agent-cli-runtime","问题单元","""能不能讲清「Agent CLI 运行时」""","QST-skill-chaining","问题单元","""能不能讲清「Skill 链式调用」""","""AI 如何持续行动""","""AI 如何持续行动""","""SRC-EXT-003""","0.27","10","同义重复候选","自动识别","待人工判断","","02-内容单元库/问题单元/QST-agent-cli-runtime_能不能讲清「Agent CLI 运行时」.md","02-内容单元库/问题单元/QST-skill-chaining_能不能讲清「Skill 链式调用」.md"
"QST-agent-elicitation","问题单元","""能不能讲清「Agent 信息引出」""","QST-guardrails","问题单元","""能不能讲清「护栏」""","""人如何控制 AI""","""人如何控制 AI""","""SRC-EXT-003""","0.31","10","同义重复候选","自动识别","待人工判断","","02-内容单元库/问题单元/QST-agent-elicitation_能不能讲清「Agent 信息引出」.md","02-内容单元库/问题单元/QST-guardrails_能不能讲清「护栏」.md"
"QST-agent-elicitation","问题单元","""能不能讲清「Agent 信息引出」""","QST-human-escalation-tool-call","问题单元","""能不能讲清「人类升级工具调用」""","""人如何控制 AI""","""人如何控制 AI""","""SRC-EXT-003""","0.31","10","同义重复候选","自动识别","待人工判断","","02-内容单元库/问题单元/QST-agent-elicitation_能不能讲清「Agent 信息引出」.md","02-内容单元库/问题单元/QST-human-escalation-tool-call_能不能讲清「人类升级工具调用」.md"
"QST-agent-elicitation","问题单元","""能不能讲清「Agent 信息引出」""","QST-instruction-locality","问题单元","""能不能讲清「指令就近原则」""","""人如何控制 AI""","""人如何控制 AI""","""SRC-EXT-003""","0.31","10","同义重复候选","自动识别","待人工判断","","02-内容单元库/问题单元/QST-agent-elicitation_能不能讲清「Agent 信息引出」.md","02-内容单元库/问题单元/QST-instruction-locality_能不能讲清「指令就近原则」.md"
"QST-agent-elicitation","问题单元","""能不能讲清「Agent 信息引出」""","QST-permission-boundary","问题单元","""能不能讲清「权限边界」""","""人如何控制 AI""","""人如何控制 AI""","""SRC-EXT-003""","0.31","10","同义重复候选","自动识别","待人工判断","","02-内容单元库/问题单元/QST-agent-elicitation_能不能讲清「Agent 信息引出」.md","02-内容单元库/问题单元/QST-permission-boundary_能不能讲清「权限边界」.md"
"QST-agent-elicitation","问题单元","""能不能讲清「Agent 信息引出」""","QST-prompt-engineering","问题单元","""能不能讲清「提示词工程」""","""人如何控制 AI""","""人如何控制 AI""","""SRC-EXT-003""","0.31","10","同义重复候选","自动识别","待人工判断","","02-内容单元库/问题单元/QST-agent-elicitation_能不能讲清「Agent 信息引出」.md","02-内容单元库/问题单元/QST-prompt-engineering_能不能讲清「提示词工程」.md"
"QST-agent-elicitation","问题单元","""能不能讲清「Agent 信息引出」""","QST-prompt","问题单元","""能不能讲清「提示」""","""人如何控制 AI""","""人如何控制 AI""","""SRC-EXT-003""","0.31","10","同义重复候选","自动识别","待人工判断","","02-内容单元库/问题单元/QST-agent-elicitation_能不能讲清「Agent 信息引出」.md","02-内容单元库/问题单元/QST-prompt_能不能讲清「提示」.md"
"QST-agent-elicitation","问题单元","""能不能讲清「Agent 信息引出」""","QST-reasoning-effort","问题单元","""能不能讲清「推理强度」""","""人如何控制 AI""","""人如何控制 AI""","""SRC-EXT-003""","0.31","10","同义重复候选","自动识别","待人工判断","","02-内容单元库/问题单元/QST-agent-elicitation_能不能讲清「Agent 信息引出」.md","02-内容单元库/问题单元/QST-reasoning-effort_能不能讲清「推理强度」.md"
"QST-agent-elicitation","问题单元","""能不能讲清「Agent 信息引出」""","QST-sandbox","问题单元","""能不能讲清「沙箱」""","""人如何控制 AI""","""人如何控制 AI""","""SRC-EXT-003""","0.31","10","同义重复候选","自动识别","待人工判断","","02-内容单元库/问题单元/QST-agent-elicitation_能不能讲清「Agent 信息引出」.md","02-内容单元库/问题单元/QST-sandbox_能不能讲清「沙箱」.md"
"QST-agent-elicitation","问题单元","""能不能讲清「Agent 信息引出」""","QST-system-prompt-altitude","问题单元","""能不能讲清「系统提示抽象高度」""","""人如何控制 AI""","""人如何控制 AI""","""SRC-EXT-003""","0.31","10","同义重复候选","自动识别","待人工判断","","02-内容单元库/问题单元/QST-agent-elicitation_能不能讲清「Agent 信息引出」.md","02-内容单元库/问题单元/QST-system-prompt-altitude_能不能讲清「系统提示抽象高度」.md"
"QST-agent-elicitation","问题单元","""能不能讲清「Agent 信息引出」""","QST-system-prompt","问题单元","""能不能讲清「系统提示」""","""人如何控制 AI""","""人如何控制 AI""","""SRC-EXT-003""","0.31","10","同义重复候选","自动识别","待人工判断","","02-内容单元库/问题单元/QST-agent-elicitation_能不能讲清「Agent 信息引出」.md","02-内容单元库/问题单元/QST-system-prompt_能不能讲清「系统提示」.md"
"QST-agent-handoff","问题单元","""能不能讲清「Agent 交接」""","QST-skill-chaining","问题单元","""能不能讲清「Skill 链式调用」""","""AI 如何持续行动""","""AI 如何持续行动""","""SRC-EXT-003""","0.33","10","同义重复候选","自动识别","待人工判断","","02-内容单元库/问题单元/QST-agent-handoff_能不能讲清「Agent 交接」.md","02-内容单元库/问题单元/QST-skill-chaining_能不能讲清「Skill 链式调用」.md"
"QST-agent-harness","问题单元","""能不能讲清「Agent Harness」""","QST-browsing-loop","问题单元","""能不能讲清「浏览循环」""","""AI 如何持续行动""","""AI 如何持续行动""","""SRC-EXT-003""","0.31","10","同义重复候选","自动识别","待人工判断","","02-内容单元库/问题单元/QST-agent-harness_能不能讲清「Agent Harness」.md","02-内容单元库/问题单元/QST-browsing-loop_能不能讲清「浏览循环」.md"
"QST-agent-harness","问题单元","""能不能讲清「Agent Harness」""","QST-durable-execution","问题单元","""能不能讲清「持久化执行」""","""AI 如何持续行动""","""AI 如何持续行动""","""SRC-EXT-003""","0.31","10","同义重复候选","自动识别","待人工判断","","02-内容单元库/问题单元/QST-agent-harness_能不能讲清「Agent Harness」.md","02-内容单元库/问题单元/QST-durable-execution_能不能讲清「持久化执行」.md"
"QST-agent-harness","问题单元","""能不能讲清「Agent Harness」""","QST-error-handling","问题单元","""能不能讲清「错误处理」""","""AI 如何持续行动""","""AI 如何持续行动""","""SRC-EXT-003""","0.31","10","同义重复候选","自动识别","待人工判断","","02-内容单元库/问题单元/QST-agent-harness_能不能讲清「Agent Harness」.md","02-内容单元库/问题单元/QST-error-handling_能不能讲清「错误处理」.md"
"QST-agent-harness","问题单元","""能不能讲清「Agent Harness」""","QST-harness-overfitting","问题单元","""能不能讲清「Harness 过拟合」""","","","""SRC-EXT-003""","0.77","10","近似重复候选","自动识别","待人工判断","","02-内容单元库/问题单元/QST-agent-harness_能不能讲清「Agent Harness」.md","02-内容单元库/问题单元/QST-harness-overfitting_能不能讲清「Harness 过拟合」.md"
"QST-agent-harness","问题单元","""能不能讲清「Agent Harness」""","QST-prompt-caching","问题单元","""能不能讲清「提示词缓存」""","""AI 如何持续行动""","""AI 如何持续行动""","""SRC-EXT-003""","0.31","10","同义重复候选","自动识别","待人工判断","","02-内容单元库/问题单元/QST-agent-harness_能不能讲清「Agent Harness」.md","02-内容单元库/问题单元/QST-prompt-caching_能不能讲清「提示词缓存」.md"
"QST-agent-harness","问题单元","""能不能讲清「Agent Harness」""","QST-skill-chaining","问题单元","""能不能讲清「Skill 链式调用」""","""AI 如何持续行动""","""AI 如何持续行动""","""SRC-EXT-003""","0.31","10","同义重复候选","自动识别","待人工判断","","02-内容单元库/问题单元/QST-agent-harness_能不能讲清「Agent Harness」.md","02-内容单元库/问题单元/QST-skill-chaining_能不能讲清「Skill 链式调用」.md"
"QST-agent-lifecycle","问题单元","""能不能讲清「Agent 生命周期」""","QST-browsing-loop","问题单元","""能不能讲清「浏览循环」""","""AI 如何持续行动""","""AI 如何持续行动""","""SRC-EXT-003""","0.31","10","同义重复候选","自动识别","待人工判断","","02-内容单元库/问题单元/QST-agent-lifecycle_能不能讲清「Agent 生命周期」.md","02-内容单元库/问题单元/QST-browsing-loop_能不能讲清「浏览循环」.md"
"QST-agent-lifecycle","问题单元","""能不能讲清「Agent 生命周期」""","QST-durable-execution","问题单元","""能不能讲清「持久化执行」""","""AI 如何持续行动""","""AI 如何持续行动""","""SRC-EXT-003""","0.31","10","同义重复候选","自动识别","待人工判断","","02-内容单元库/问题单元/QST-agent-lifecycle_能不能讲清「Agent 生命周期」.md","02-内容单元库/问题单元/QST-durable-execution_能不能讲清「持久化执行」.md"
"QST-agent-lifecycle","问题单元","""能不能讲清「Agent 生命周期」""","QST-error-handling","问题单元","""能不能讲清「错误处理」""","""AI 如何持续行动""","""AI 如何持续行动""","""SRC-EXT-003""","0.31","10","同义重复候选","自动识别","待人工判断","","02-内容单元库/问题单元/QST-agent-lifecycle_能不能讲清「Agent 生命周期」.md","02-内容单元库/问题单元/QST-error-handling_能不能讲清「错误处理」.md"
